"Office","State","RaceDate","CensusPop","Area","AreaType","TotalVotes","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","RepVotesTotalPercent","DemVotesTotalPercent","ThirdVotesTotalPercent","OtherVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"President","Indiana","20001107","N/A","OHIO","County","2,492","1,515","Bush, George W.","Challenger","951","Gore, Albert Jr.","Challenger","Green","6","Nader, Ralph","Challenger","20","564","R","60.79","38.16",".24",".80","61.44","38.56","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","ORANGE","County","7,458","4,687","Bush, George W.","Challenger","2,601","Gore, Albert Jr.","Challenger","Green","46","Nader, Ralph","Challenger","124","2,086","R","62.85","34.88",".62","1.66","64.31","35.69","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","OWEN","County","6,503","4,019","Bush, George W.","Challenger","2,253","Gore, Albert Jr.","Challenger","Green","85","Nader, Ralph","Challenger","146","1,766","R","61.80","34.65","1.31","2.25","64.08","35.92","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PARKE","County","6,447","3,841","Bush, George W.","Challenger","2,481","Gore, Albert Jr.","Challenger","Green","20","Nader, Ralph","Challenger","105","1,360","R","59.58","38.48",".31","1.63","60.76","39.24","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PERRY","County","7,387","3,461","Bush, George W.","Challenger","3,823","Gore, Albert Jr.","Challenger","Green","26","Nader, Ralph","Challenger","77","362","D","46.85","51.75",".35","1.04","47.52","52.48","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PIKE","County","6,302","3,566","Bush, George W.","Challenger","2,605","Gore, Albert Jr.","Challenger","Green","3","Nader, Ralph","Challenger","128","961","R","56.59","41.34",".05","2.03","57.79","42.21","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PORTER","County","59,378","31,157","Bush, George W.","Challenger","26,790","Gore, Albert Jr.","Challenger","Green","592","Nader, Ralph","Challenger","839","4,367","R","52.47","45.12","1.00","1.41","53.77","46.23","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","POSEY","County","11,110","6,498","Bush, George W.","Challenger","4,430","Gore, Albert Jr.","Challenger","Green","52","Nader, Ralph","Challenger","130","2,068","R","58.49","39.87",".47","1.17","59.46","40.54","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PULASKI","County","5,518","3,497","Bush, George W.","Challenger","1,919","Gore, Albert Jr.","Challenger","Green","17","Nader, Ralph","Challenger","85","1,578","R","63.37","34.78",".31","1.54","64.57","35.43","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","PUTNAM","County","11,871","7,352","Bush, George W.","Challenger","4,123","Gore, Albert Jr.","Challenger","Green","144","Nader, Ralph","Challenger","252","3,229","R","61.93","34.73","1.21","2.12","64.07","35.93","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","RANDOLPH","County","10,132","6,020","Bush, George W.","Challenger","3,906","Gore, Albert Jr.","Challenger","Green","20","Nader, Ralph","Challenger","186","2,114","R","59.42","38.55",".20","1.84","60.65","39.35","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","RIPLEY","County","10,675","6,988","Bush, George W.","Challenger","3,498","Gore, Albert Jr.","Challenger","Green","23","Nader, Ralph","Challenger","166","3,490","R","65.46","32.77",".22","1.56","66.64","33.36","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","RUSH","County","7,284","4,749","Bush, George W.","Challenger","2,370","Gore, Albert Jr.","Challenger","Green","21","Nader, Ralph","Challenger","144","2,379","R","65.20","32.54",".29","1.98","66.71","33.29","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","SCOTT","County","7,846","3,761","Bush, George W.","Challenger","3,915","Gore, Albert Jr.","Challenger","Green","40","Nader, Ralph","Challenger","130","154","D","47.94","49.90",".51","1.66","49.00","51.00","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","SHELBY","County","15,310","9,590","Bush, George W.","Challenger","5,374","Gore, Albert Jr.","Challenger","Green","71","Nader, Ralph","Challenger","275","4,216","R","62.64","35.10",".46","1.80","64.09","35.91","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","SPENCER","County","8,987","5,096","Bush, George W.","Challenger","3,752","Gore, Albert Jr.","Challenger","Green","42","Nader, Ralph","Challenger","97","1,344","R","56.70","41.75",".47","1.08","57.59","42.41","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","ST. JOSEPH","County","97,474","47,581","Bush, George W.","Challenger","47,703","Gore, Albert Jr.","Challenger","Green","905","Nader, Ralph","Challenger","1,285","122","D","48.81","48.94",".93","1.32","49.94","50.06","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","STARKE","County","8,701","4,349","Bush, George W.","Challenger","4,136","Gore, Albert Jr.","Challenger","Green","27","Nader, Ralph","Challenger","189","213","R","49.98","47.53",".31","2.17","51.26","48.74","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","STEUBEN","County","11,277","6,953","Bush, George W.","Challenger","4,103","Gore, Albert Jr.","Challenger","Green","40","Nader, Ralph","Challenger","181","2,850","R","61.66","36.38",".35","1.61","62.89","37.11","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","SULLIVAN","County","8,262","4,319","Bush, George W.","Challenger","3,833","Gore, Albert Jr.","Challenger","Green","4","Nader, Ralph","Challenger","106","486","R","52.28","46.39",".05","1.28","52.98","47.02","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","SWITZERLAND","County","3,239","1,831","Bush, George W.","Challenger","1,336","Gore, Albert Jr.","Challenger","Green","15","Nader, Ralph","Challenger","57","495","R","56.53","41.25",".46","1.76","57.81","42.19","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","TIPPECANOE","County","46,295","26,106","Bush, George W.","Challenger","18,220","Gore, Albert Jr.","Challenger","Green","1,054","Nader, Ralph","Challenger","915","7,886","R","56.39","39.36","2.28","1.98","58.90","41.10","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","TIPTON","County","7,316","4,784","Bush, George W.","Challenger","2,392","Gore, Albert Jr.","Challenger","Green","6","Nader, Ralph","Challenger","134","2,392","R","65.39","32.70",".08","1.83","66.67","33.33","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","UNION","County","2,828","1,838","Bush, George W.","Challenger","927","Gore, Albert Jr.","Challenger","Green","11","Nader, Ralph","Challenger","52","911","R","64.99","32.78",".39","1.84","66.47","33.53","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","VANDERBURGH","County","66,221","35,846","Bush, George W.","Challenger","29,222","Gore, Albert Jr.","Challenger","Green","381","Nader, Ralph","Challenger","772","6,624","R","54.13","44.13",".58","1.17","55.09","44.91","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","VERMILLION","County","6,633","3,130","Bush, George W.","Challenger","3,370","Gore, Albert Jr.","Challenger","Green","13","Nader, Ralph","Challenger","120","240","D","47.19","50.81",".20","1.81","48.15","51.85","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","VIGO","County","36,228","18,021","Bush, George W.","Challenger","17,570","Gore, Albert Jr.","Challenger","Green","158","Nader, Ralph","Challenger","479","451","R","49.74","48.50",".44","1.32","50.63","49.37","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WABASH","County","12,883","8,321","Bush, George W.","Challenger","4,277","Gore, Albert Jr.","Challenger","Green","125","Nader, Ralph","Challenger","160","4,044","R","64.59","33.20",".97","1.24","66.05","33.95","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WARREN","County","3,768","2,218","Bush, George W.","Challenger","1,471","Gore, Albert Jr.","Challenger","Green","21","Nader, Ralph","Challenger","58","747","R","58.86","39.04",".56","1.54","60.12","39.88","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WARRICK","County","22,309","13,205","Bush, George W.","Challenger","8,749","Gore, Albert Jr.","Challenger","Green","105","Nader, Ralph","Challenger","250","4,456","R","59.19","39.22",".47","1.12","60.15","39.85","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WASHINGTON","County","9,801","5,868","Bush, George W.","Challenger","3,675","Gore, Albert Jr.","Challenger","Green","52","Nader, Ralph","Challenger","206","2,193","R","59.87","37.50",".53","2.10","61.49","38.51","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WAYNE","County","25,151","14,273","Bush, George W.","Challenger","10,273","Gore, Albert Jr.","Challenger","Green","209","Nader, Ralph","Challenger","396","4,000","R","56.75","40.85",".83","1.57","58.15","41.85","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WELLS","County","11,281","7,755","Bush, George W.","Challenger","3,319","Gore, Albert Jr.","Challenger","Green","30","Nader, Ralph","Challenger","177","4,436","R","68.74","29.42",".27","1.57","70.03","29.97","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WHITE","County","9,904","6,037","Bush, George W.","Challenger","3,655","Gore, Albert Jr.","Challenger","Green","39","Nader, Ralph","Challenger","173","2,382","R","60.96","36.90",".39","1.75","62.29","37.71","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Indiana","20001107","N/A","WHITLEY","County","12,432","8,080","Bush, George W.","Challenger","4,107","Gore, Albert Jr.","Challenger","Green","30","Nader, Ralph","Challenger","215","3,973","R","64.99","33.04",".24","1.73","66.30","33.70","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","ADAIR","County","4,123","2,275","Bush, George W.","Challenger","1,753","Gore, Albert Jr.","Challenger","Green","66","Nader, Ralph","Challenger","29","522","R","55.18","42.52","1.60",".70","56.48","43.52","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","ADAMS","County","2,145","1,170","Bush, George W.","Challenger","897","Gore, Albert Jr.","Challenger","Green","51","Nader, Ralph","Challenger","27","273","R","54.55","41.82","2.38","1.26","56.60","43.40","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","ALLAMAKEE","County","6,462","3,277","Bush, George W.","Challenger","2,883","Gore, Albert Jr.","Challenger","Green","199","Nader, Ralph","Challenger","103","394","R","50.71","44.61","3.08","1.59","53.20","46.80","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","APPANOOSE","County","5,704","2,992","Bush, George W.","Challenger","2,560","Gore, Albert Jr.","Challenger","Green","105","Nader, Ralph","Challenger","47","432","R","52.45","44.88","1.84",".82","53.89","46.11","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","AUDUBON","County","3,784","1,909","Bush, George W.","Challenger","1,780","Gore, Albert Jr.","Challenger","Green","56","Nader, Ralph","Challenger","39","129","R","50.45","47.04","1.48","1.03","51.75","48.25","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BENTON","County","11,766","5,468","Bush, George W.","Challenger","5,915","Gore, Albert Jr.","Challenger","Green","231","Nader, Ralph","Challenger","152","447","D","46.47","50.27","1.96","1.29","48.04","51.96","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BLACK HAWK","County","55,085","23,468","Bush, George W.","Challenger","30,112","Gore, Albert Jr.","Challenger","Green","1,132","Nader, Ralph","Challenger","373","6,644","D","42.60","54.66","2.06",".68","43.80","56.20","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BOONE","County","12,249","5,625","Bush, George W.","Challenger","6,270","Gore, Albert Jr.","Challenger","Green","252","Nader, Ralph","Challenger","102","645","D","45.92","51.19","2.06",".83","47.29","52.71","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BREMER","County","11,175","5,675","Bush, George W.","Challenger","5,169","Gore, Albert Jr.","Challenger","Green","260","Nader, Ralph","Challenger","71","506","R","50.78","46.26","2.33",".64","52.33","47.67","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BUCHANAN","County","9,410","4,092","Bush, George W.","Challenger","5,045","Gore, Albert Jr.","Challenger","Green","171","Nader, Ralph","Challenger","102","953","D","43.49","53.61","1.82","1.08","44.78","55.22","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BUENA VISTA","County","7,977","4,354","Bush, George W.","Challenger","3,297","Gore, Albert Jr.","Challenger","Green","227","Nader, Ralph","Challenger","99","1,057","R","54.58","41.33","2.85","1.24","56.91","43.09","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","BUTLER","County","6,724","3,837","Bush, George W.","Challenger","2,735","Gore, Albert Jr.","Challenger","Green","113","Nader, Ralph","Challenger","39","1,102","R","57.06","40.68","1.68",".58","58.38","41.62","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
"President","Iowa","20001107","N/A","CALHOUN","County","5,041","2,776","Bush, George W.","Challenger","2,132","Gore, Albert Jr.","Challenger","Green","93","Nader, Ralph","Challenger","40","644","R","55.07","42.29","1.84",".79","56.56","43.44","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).","Notes for the 2000 Presidential Election: Although Gore won the popular vote, Bush won the electoral vote and was elected President. In Indiana, the votes reported by county do not match the certified totals for Nader (18,531) and Other (32,955).",""
