"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Kentucky","19961105","N/A","GALLATIN","County","1,007","McConnell, A. Mitch","Incumbent","885","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","59","122","R",".00","53.22","46.78","","",""
"Senate","Kentucky","19961105","N/A","GARRARD","County","2,692","McConnell, A. Mitch","Incumbent","1,418","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","31","1,274","R",".00","65.50","34.50","","",""
"Senate","Kentucky","19961105","N/A","GRANT","County","3,301","McConnell, A. Mitch","Incumbent","2,040","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","106","1,261","R",".00","61.80","38.20","","",""
"Senate","Kentucky","19961105","N/A","GRAVES","County","6,167","McConnell, A. Mitch","Incumbent","6,263","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","215","96","D",".00","49.61","50.39","","",""
"Senate","Kentucky","19961105","N/A","GRAYSON","County","4,691","McConnell, A. Mitch","Incumbent","2,336","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","148","2,355","R",".00","66.76","33.24","","",""
"Senate","Kentucky","19961105","N/A","GREEN","County","3,034","McConnell, A. Mitch","Incumbent","1,156","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","44","1,878","R",".00","72.41","27.59","","",""
"Senate","Kentucky","19961105","N/A","GREENUP","County","6,625","McConnell, A. Mitch","Incumbent","6,235","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","225","390","R",".00","51.52","48.48","","",""
"Senate","Kentucky","19961105","N/A","HANCOCK","County","1,715","McConnell, A. Mitch","Incumbent","1,316","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","42","399","R",".00","56.58","43.42","","",""
"Senate","Kentucky","19961105","N/A","HARDIN","County","15,260","McConnell, A. Mitch","Incumbent","9,317","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","492","5,943","R",".00","62.09","37.91","","",""
"Senate","Kentucky","19961105","N/A","HARLAN","County","3,835","McConnell, A. Mitch","Incumbent","4,833","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","110","998","D",".00","44.24","55.76","","",""
"Senate","Kentucky","19961105","N/A","HARRISON","County","2,984","McConnell, A. Mitch","Incumbent","2,784","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","89","200","R",".00","51.73","48.27","","",""
"Senate","Kentucky","19961105","N/A","HART","County","3,128","McConnell, A. Mitch","Incumbent","2,208","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","77","920","R",".00","58.62","41.38","","",""
"Senate","Kentucky","19961105","N/A","HENDERSON","County","6,611","McConnell, A. Mitch","Incumbent","6,921","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","248","310","D",".00","48.85","51.15","","",""
"Senate","Kentucky","19961105","N/A","HENRY","County","2,658","McConnell, A. Mitch","Incumbent","2,161","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","117","497","R",".00","55.16","44.84","","",""
"Senate","Kentucky","19961105","N/A","HICKMAN","County","978","McConnell, A. Mitch","Incumbent","1,062","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","17","84","D",".00","47.94","52.06","","",""
"Senate","Kentucky","19961105","N/A","HOPKINS","County","7,123","McConnell, A. Mitch","Incumbent","7,147","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","163","24","D",".00","49.92","50.08","","",""
"Senate","Kentucky","19961105","N/A","JACKSON","County","2,928","McConnell, A. Mitch","Incumbent","704","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","127","2,224","R",".00","80.62","19.38","","",""
"Senate","Kentucky","19961105","N/A","JEFFERSON","County","143,434","McConnell, A. Mitch","Incumbent","129,501","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","4,465","13,933","R",".00","52.55","47.45","","",""
"Senate","Kentucky","19961105","N/A","JESSAMINE","County","7,217","McConnell, A. Mitch","Incumbent","4,141","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","172","3,076","R",".00","63.54","36.46","","",""
"Senate","Kentucky","19961105","N/A","JOHNSON","County","4,154","McConnell, A. Mitch","Incumbent","2,791","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","136","1,363","R",".00","59.81","40.19","","",""
"Senate","Kentucky","19961105","N/A","KENTON","County","32,871","McConnell, A. Mitch","Incumbent","14,740","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","1,019","18,131","R",".00","69.04","30.96","","",""
"Senate","Kentucky","19961105","N/A","KNOTT","County","1,430","McConnell, A. Mitch","Incumbent","3,924","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","154","2,494","D",".00","26.71","73.29","","",""
"Senate","Kentucky","19961105","N/A","KNOX","County","4,973","McConnell, A. Mitch","Incumbent","3,004","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","121","1,969","R",".00","62.34","37.66","","",""
"Senate","Kentucky","19961105","N/A","LARUE","County","2,490","McConnell, A. Mitch","Incumbent","1,723","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","51","767","R",".00","59.10","40.90","","",""
"Senate","Kentucky","19961105","N/A","LAUREL","County","10,338","McConnell, A. Mitch","Incumbent","3,875","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","225","6,463","R",".00","72.74","27.26","","",""
"Senate","Kentucky","19961105","N/A","LAWRENCE","County","2,083","McConnell, A. Mitch","Incumbent","2,053","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","51","30","R",".00","50.36","49.64","","",""
"Senate","Kentucky","19961105","N/A","LEE","County","1,416","McConnell, A. Mitch","Incumbent","901","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","35","515","R",".00","61.11","38.89","","",""
"Senate","Kentucky","19961105","N/A","LESLIE","County","2,494","McConnell, A. Mitch","Incumbent","1,105","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","57","1,389","R",".00","69.30","30.70","","",""
"Senate","Kentucky","19961105","N/A","LETCHER","County","2,737","McConnell, A. Mitch","Incumbent","3,736","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","132","999","D",".00","42.28","57.72","","",""
"Senate","Kentucky","19961105","N/A","LEWIS","County","2,778","McConnell, A. Mitch","Incumbent","1,158","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","96","1,620","R",".00","70.58","29.42","","",""
"Senate","Kentucky","19961105","N/A","LINCOLN","County","3,365","McConnell, A. Mitch","Incumbent","2,480","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","77","885","R",".00","57.57","42.43","","",""
"Senate","Kentucky","19961105","N/A","LIVINGSTON","County","1,649","McConnell, A. Mitch","Incumbent","2,051","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","75","402","D",".00","44.57","55.43","","",""
"Senate","Kentucky","19961105","N/A","LOGAN","County","4,549","McConnell, A. Mitch","Incumbent","3,293","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","100","1,256","R",".00","58.01","41.99","","",""
"Senate","Kentucky","19961105","N/A","LYON","County","1,261","McConnell, A. Mitch","Incumbent","1,529","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","35","268","D",".00","45.20","54.80","","",""
"Senate","Kentucky","19961105","N/A","MADISON","County","10,247","McConnell, A. Mitch","Incumbent","7,603","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","289","2,644","R",".00","57.41","42.59","","",""
"Senate","Kentucky","19961105","N/A","MAGOFFIN","County","1,535","McConnell, A. Mitch","Incumbent","1,979","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","107","444","D",".00","43.68","56.32","","",""
"Senate","Kentucky","19961105","N/A","MARION","County","2,436","McConnell, A. Mitch","Incumbent","2,671","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","76","235","D",".00","47.70","52.30","","",""
"Senate","Kentucky","19961105","N/A","MARSHALL","County","5,719","McConnell, A. Mitch","Incumbent","5,821","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","122","102","D",".00","49.56","50.44","","",""
"Senate","Kentucky","19961105","N/A","MARTIN","County","2,165","McConnell, A. Mitch","Incumbent","1,257","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","79","908","R",".00","63.27","36.73","","",""
"Senate","Kentucky","19961105","N/A","MASON","County","3,010","McConnell, A. Mitch","Incumbent","1,989","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","63","1,021","R",".00","60.21","39.79","","",""
"Senate","Kentucky","19961105","N/A","MCCRACKEN","County","12,720","McConnell, A. Mitch","Incumbent","10,822","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","314","1,898","R",".00","54.03","45.97","","",""
"Senate","Kentucky","19961105","N/A","MCCREARY","County","2,609","McConnell, A. Mitch","Incumbent","1,251","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","198","1,358","R",".00","67.59","32.41","","",""
"Senate","Kentucky","19961105","N/A","MCLEAN","County","1,703","McConnell, A. Mitch","Incumbent","1,700","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","23","3","R",".00","50.04","49.96","","",""
"Senate","Kentucky","19961105","N/A","MEADE","County","3,710","McConnell, A. Mitch","Incumbent","3,130","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","127","580","R",".00","54.24","45.76","","",""
"Senate","Kentucky","19961105","N/A","MENIFEE","County","692","McConnell, A. Mitch","Incumbent","972","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","32","280","D",".00","41.59","58.41","","",""
"Senate","Kentucky","19961105","N/A","MERCER","County","3,649","McConnell, A. Mitch","Incumbent","2,860","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","168","789","R",".00","56.06","43.94","","",""
"Senate","Kentucky","19961105","N/A","METCALFE","County","1,949","McConnell, A. Mitch","Incumbent","1,181","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","53","768","R",".00","62.27","37.73","","",""
"Senate","Kentucky","19961105","N/A","MONROE","County","3,437","McConnell, A. Mitch","Incumbent","857","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","72","2,580","R",".00","80.04","19.96","","",""
"Senate","Kentucky","19961105","N/A","MONTGOMERY","County","3,043","McConnell, A. Mitch","Incumbent","3,059","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","85","16","D",".00","49.87","50.13","","",""
"Senate","Kentucky","19961105","N/A","MORGAN","County","1,474","McConnell, A. Mitch","Incumbent","1,703","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","98","229","D",".00","46.40","53.60","","",""
"Senate","Kentucky","19961105","N/A","MUHLENBERG","County","4,401","McConnell, A. Mitch","Incumbent","6,078","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","127","1,677","D",".00","42.00","58.00","","",""
"Senate","Kentucky","19961105","N/A","NELSON","County","5,492","McConnell, A. Mitch","Incumbent","4,719","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","140","773","R",".00","53.79","46.21","","",""
"Senate","Kentucky","19961105","N/A","NICHOLAS","County","1,071","McConnell, A. Mitch","Incumbent","977","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","31","94","R",".00","52.29","47.71","","",""
"Senate","Kentucky","19961105","N/A","OHIO","County","4,275","McConnell, A. Mitch","Incumbent","3,213","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","110","1,062","R",".00","57.09","42.91","","",""
"Senate","Kentucky","19961105","N/A","OLDHAM","County","12,239","McConnell, A. Mitch","Incumbent","5,323","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","515","6,916","R",".00","69.69","30.31","","",""
"Senate","Kentucky","19961105","N/A","OWEN","County","2,020","McConnell, A. Mitch","Incumbent","1,379","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","55","641","R",".00","59.43","40.57","","",""
"Senate","Kentucky","19961105","N/A","OWSLEY","County","1,003","McConnell, A. Mitch","Incumbent","472","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","52","531","R",".00","68.00","32.00","","",""
"Senate","Kentucky","19961105","N/A","PENDLETON","County","2,494","McConnell, A. Mitch","Incumbent","1,580","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","94","914","R",".00","61.22","38.78","","",""
"Senate","Kentucky","19961105","N/A","PERRY","County","3,947","McConnell, A. Mitch","Incumbent","4,832","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","117","885","D",".00","44.96","55.04","","",""
"Senate","Kentucky","19961105","N/A","PIKE","County","8,300","McConnell, A. Mitch","Incumbent","11,981","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","287","3,681","D",".00","40.93","59.07","","",""
"Senate","Kentucky","19961105","N/A","POWELL","County","1,729","McConnell, A. Mitch","Incumbent","1,996","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","89","267","D",".00","46.42","53.58","","",""
"Senate","Kentucky","19961105","N/A","PULASKI","County","12,026","McConnell, A. Mitch","Incumbent","5,184","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","283","6,842","R",".00","69.88","30.12","","",""
"Senate","Kentucky","19961105","N/A","ROBERTSON","County","432","McConnell, A. Mitch","Incumbent","341","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","15","91","R",".00","55.89","44.11","","",""
"Senate","Kentucky","19961105","N/A","ROCKCASTLE","County","3,190","McConnell, A. Mitch","Incumbent","1,179","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","78","2,011","R",".00","73.01","26.99","","",""
"Senate","Kentucky","19961105","N/A","ROWAN","County","2,934","McConnell, A. Mitch","Incumbent","2,960","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","99","26","D",".00","49.78","50.22","","",""
"Senate","Kentucky","19961105","N/A","RUSSELL","County","4,054","McConnell, A. Mitch","Incumbent","1,583","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","149","2,471","R",".00","71.92","28.08","","",""
"Senate","Kentucky","19961105","N/A","SCOTT","County","4,874","McConnell, A. Mitch","Incumbent","3,969","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","130","905","R",".00","55.12","44.88","","",""
"Senate","Kentucky","19961105","N/A","SHELBY","County","6,172","McConnell, A. Mitch","Incumbent","3,907","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","115","2,265","R",".00","61.24","38.76","","",""
"Senate","Kentucky","19961105","N/A","SIMPSON","County","2,539","McConnell, A. Mitch","Incumbent","2,315","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","66","224","R",".00","52.31","47.69","","",""
"Senate","Kentucky","19961105","N/A","SPENCER","County","1,905","McConnell, A. Mitch","Incumbent","1,231","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","37","674","R",".00","60.75","39.25","","",""
"Senate","Kentucky","19961105","N/A","TAYLOR","County","5,036","McConnell, A. Mitch","Incumbent","2,590","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","95","2,446","R",".00","66.04","33.96","","",""
"Senate","Kentucky","19961105","N/A","TODD","County","1,913","McConnell, A. Mitch","Incumbent","1,343","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","154","570","R",".00","58.75","41.25","","",""
"Senate","Kentucky","19961105","N/A","TRIGG","County","2,186","McConnell, A. Mitch","Incumbent","1,973","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","61","213","R",".00","52.56","47.44","","",""
"Senate","Kentucky","19961105","N/A","TRIMBLE","County","1,239","McConnell, A. Mitch","Incumbent","1,220","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","33","19","R",".00","50.39","49.61","","",""
"Senate","Kentucky","19961105","N/A","UNION","County","1,897","McConnell, A. Mitch","Incumbent","2,674","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","20","777","D",".00","41.50","58.50","","",""
"Senate","Kentucky","19961105","N/A","WARREN","County","17,043","McConnell, A. Mitch","Incumbent","9,689","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","439","7,354","R",".00","63.76","36.24","","",""
"Senate","Kentucky","19961105","N/A","WASHINGTON","County","2,242","McConnell, A. Mitch","Incumbent","1,556","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","59","686","R",".00","59.03","40.97","","",""
"Senate","Kentucky","19961105","N/A","WAYNE","County","3,221","McConnell, A. Mitch","Incumbent","2,116","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","98","1,105","R",".00","60.35","39.65","","",""
"Senate","Kentucky","19961105","N/A","WEBSTER","County","1,962","McConnell, A. Mitch","Incumbent","2,682","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","104","720","D",".00","42.25","57.75","","",""
"Senate","Kentucky","19961105","N/A","WHITLEY","County","5,856","McConnell, A. Mitch","Incumbent","3,388","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","255","2,468","R",".00","63.35","36.65","","",""
"Senate","Kentucky","19961105","N/A","WOLFE","County","801","McConnell, A. Mitch","Incumbent","1,209","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","62","408","D",".00","39.85","60.15","","",""
"Senate","Kentucky","19961105","N/A","WOODFORD","County","4,598","McConnell, A. Mitch","Incumbent","3,703","Beshear, Steven L.","Challenger","N/A","N/A","N/A","N/A","141","895","R",".00","55.39","44.61","","",""
"Senate","Maine","19961105","N/A","ANDROSCOGGIN","County","20,881","Collins, Susan M.","Challenger","22,888","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","3,654","2,007","D",".00","47.71","52.29","","",""
"Senate","Maine","19961105","N/A","AROOSTOOK","County","19,269","Collins, Susan M.","Challenger","13,462","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","2,072","5,807","R",".00","58.87","41.13","","",""
"Senate","Maine","19961105","N/A","CUMBERLAND","County","59,647","Collins, Susan M.","Challenger","60,979","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","9,163","1,332","D",".00","49.45","50.55","","",""
"Senate","Maine","19961105","N/A","FRANKLIN","County","7,000","Collins, Susan M.","Challenger","6,612","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","1,000","388","R",".00","51.43","48.57","","",""
"Senate","Maine","19961105","N/A","HANCOCK","County","14,602","Collins, Susan M.","Challenger","9,504","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","2,270","5,098","R",".00","60.57","39.43","","",""
"Senate","Maine","19961105","N/A","KENNEBEC","County","25,375","Collins, Susan M.","Challenger","26,849","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","3,843","1,474","D",".00","48.59","51.41","","",""
"Senate","Maine","19961105","N/A","KNOX","County","9,516","Collins, Susan M.","Challenger","7,416","Brennan, Joseph E.","Challenger","N/A","N/A","N/A","N/A","1,724","2,100","R",".00","56.20","43.80","","",""
