"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Illinois","19981103","N/A","CRAWFORD","County","3,889","Fitzgerald, Peter G.","Challenger","2,644","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","155","1,245","R",".00","59.53","40.47","","",""
"Senate","Illinois","19981103","N/A","CUMBERLAND","County","2,384","Fitzgerald, Peter G.","Challenger","1,433","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","86","951","R",".00","62.46","37.54","","",""
"Senate","Illinois","19981103","N/A","DE WITT","County","3,451","Fitzgerald, Peter G.","Challenger","1,538","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","110","1,913","R",".00","69.17","30.83","","",""
"Senate","Illinois","19981103","N/A","DEKALB","County","12,562","Fitzgerald, Peter G.","Challenger","8,065","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","646","4,497","R",".00","60.90","39.10","","",""
"Senate","Illinois","19981103","N/A","DOUGLAS","County","3,810","Fitzgerald, Peter G.","Challenger","1,742","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","115","2,068","R",".00","68.62","31.38","","",""
"Senate","Illinois","19981103","N/A","DU PAGE","County","158,928","Fitzgerald, Peter G.","Challenger","85,405","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","6,981","73,523","R",".00","65.05","34.95","","",""
"Senate","Illinois","19981103","N/A","EDGAR","County","4,394","Fitzgerald, Peter G.","Challenger","2,466","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","114","1,928","R",".00","64.05","35.95","","",""
"Senate","Illinois","19981103","N/A","EDWARDS","County","1,584","Fitzgerald, Peter G.","Challenger","946","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","69","638","R",".00","62.61","37.39","","",""
"Senate","Illinois","19981103","N/A","EFFINGHAM","County","7,841","Fitzgerald, Peter G.","Challenger","3,029","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","297","4,812","R",".00","72.13","27.87","","",""
"Senate","Illinois","19981103","N/A","FAYETTE","County","4,863","Fitzgerald, Peter G.","Challenger","2,743","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","119","2,120","R",".00","63.94","36.06","","",""
"Senate","Illinois","19981103","N/A","FORD","County","3,773","Fitzgerald, Peter G.","Challenger","1,301","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","119","2,472","R",".00","74.36","25.64","","",""
"Senate","Illinois","19981103","N/A","FRANKLIN","County","7,738","Fitzgerald, Peter G.","Challenger","7,654","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","308","84","R",".00","50.27","49.73","","",""
"Senate","Illinois","19981103","N/A","FULTON","County","6,345","Fitzgerald, Peter G.","Challenger","5,810","Moseley-Braun, Carol","Incumbent","N/A","N/A","N/A","N/A","314","535","R",".00","52.20","47.80","","",""
