"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Kansas","20141104","N/A","MARSHALL","County","2,250","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","1,295","Orman, Greg","Challenger","158","955","R","34.97","100.00",".00","The other vote was: Batson, Randall (Libertarian) 158","","The other vote was: Batson, Randall (Libertarian) 158"
"Senate","Kansas","20141104","N/A","MCPHERSON","County","6,043","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","3,588","Orman, Greg","Challenger","507","2,455","R","35.39","100.00",".00","The other vote was: Batson, Randall (Libertarian) 507","","The other vote was: Batson, Randall (Libertarian) 507"
"Senate","Kansas","20141104","N/A","MEADE","County","1,035","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","314","Orman, Greg","Challenger","52","721","R","22.41","100.00",".00","The other vote was: Batson, Randall (Libertarian) 52","","The other vote was: Batson, Randall (Libertarian) 52"
"Senate","Kansas","20141104","N/A","MIAMI","County","6,090","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","4,012","Orman, Greg","Challenger","408","2,078","R","38.17","100.00",".00","The other vote was: Batson, Randall (Libertarian) 408","","The other vote was: Batson, Randall (Libertarian) 408"
"Senate","Kansas","20141104","N/A","MITCHELL","County","1,635","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","527","Orman, Greg","Challenger","94","1,108","R","23.36","100.00",".00","The other vote was: Batson, Randall (Libertarian) 94","","The other vote was: Batson, Randall (Libertarian) 94"
"Senate","Kansas","20141104","N/A","MONTGOMERY","County","5,997","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","2,213","Orman, Greg","Challenger","403","3,784","R","25.69","100.00",".00","The other vote was: Batson, Randall (Libertarian) 403","","The other vote was: Batson, Randall (Libertarian) 403"
"Senate","Kansas","20141104","N/A","MORRIS","County","1,196","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","723","Orman, Greg","Challenger","116","473","R","35.53","100.00",".00","The other vote was: Batson, Randall (Libertarian) 116","","The other vote was: Batson, Randall (Libertarian) 116"
"Senate","Kansas","20141104","N/A","MORTON","County","699","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","176","Orman, Greg","Challenger","35","523","R","19.34","100.00",".00","The other vote was: Batson, Randall (Libertarian) 35","","The other vote was: Batson, Randall (Libertarian) 35"
"Senate","Kansas","20141104","N/A","NEMAHA","County","2,890","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","1,134","Orman, Greg","Challenger","188","1,756","R","26.92","100.00",".00","The other vote was: Batson, Randall (Libertarian) 188","","The other vote was: Batson, Randall (Libertarian) 188"
"Senate","Kansas","20141104","N/A","NEOSHO","County","2,905","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","1,565","Orman, Greg","Challenger","338","1,340","R","32.55","100.00",".00","The other vote was: Batson, Randall (Libertarian) 338","","The other vote was: Batson, Randall (Libertarian) 338"
"Senate","Kansas","20141104","N/A","NESS","County","917","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","220","Orman, Greg","Challenger","41","697","R","18.68","100.00",".00","The other vote was: Batson, Randall (Libertarian) 41","","The other vote was: Batson, Randall (Libertarian) 41"
"Senate","Kansas","20141104","N/A","NORTON","County","1,339","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","390","Orman, Greg","Challenger","87","949","R","21.48","100.00",".00","The other vote was: Batson, Randall (Libertarian) 87","","The other vote was: Batson, Randall (Libertarian) 87"
"Senate","Kansas","20141104","N/A","OSAGE","County","3,198","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","2,278","Orman, Greg","Challenger","315","920","R","39.34","100.00",".00","The other vote was: Batson, Randall (Libertarian) 315","","The other vote was: Batson, Randall (Libertarian) 315"
"Senate","Kansas","20141104","N/A","OSBORNE","County","1,046","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","329","Orman, Greg","Challenger","72","717","R","22.74","100.00",".00","The other vote was: Batson, Randall (Libertarian) 72","","The other vote was: Batson, Randall (Libertarian) 72"
"Senate","Kansas","20141104","N/A","OTTAWA","County","1,683","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","503","Orman, Greg","Challenger","136","1,180","R","21.66","100.00",".00","The other vote was: Batson, Randall (Libertarian) 136","","The other vote was: Batson, Randall (Libertarian) 136"
"Senate","Kansas","20141104","N/A","PAWNEE","County","1,373","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","697","Orman, Greg","Challenger","92","676","R","32.24","100.00",".00","The other vote was: Batson, Randall (Libertarian) 92","","The other vote was: Batson, Randall (Libertarian) 92"
"Senate","Kansas","20141104","N/A","PHILLIPS","County","1,926","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","504","Orman, Greg","Challenger","117","1,422","R","19.79","100.00",".00","The other vote was: Batson, Randall (Libertarian) 117","","The other vote was: Batson, Randall (Libertarian) 117"
"Senate","Kansas","20141104","N/A","POTTAWATOMIE","County","5,408","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","2,338","Orman, Greg","Challenger","347","3,070","R","28.89","100.00",".00","The other vote was: Batson, Randall (Libertarian) 347","","The other vote was: Batson, Randall (Libertarian) 347"
"Senate","Kansas","20141104","N/A","PRATT","County","1,968","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","1,006","Orman, Greg","Challenger","152","962","R","32.18","100.00",".00","The other vote was: Batson, Randall (Libertarian) 152","","The other vote was: Batson, Randall (Libertarian) 152"
"Senate","Kansas","20141104","N/A","RAWLINS","County","944","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","176","Orman, Greg","Challenger","46","768","R","15.09","100.00",".00","The other vote was: Batson, Randall (Libertarian) 46","","The other vote was: Batson, Randall (Libertarian) 46"
"Senate","Kansas","20141104","N/A","RENO","County","10,489","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","7,425","Orman, Greg","Challenger","956","3,064","R","39.35","100.00",".00","The other vote was: Batson, Randall (Libertarian) 956","","The other vote was: Batson, Randall (Libertarian) 956"
"Senate","Kansas","20141104","N/A","REPUBLIC","County","1,421","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","483","Orman, Greg","Challenger","96","938","R","24.15","100.00",".00","The other vote was: Batson, Randall (Libertarian) 96","","The other vote was: Batson, Randall (Libertarian) 96"
"Senate","Kansas","20141104","N/A","RICE","County","1,899","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","936","Orman, Greg","Challenger","154","963","R","31.31","100.00",".00","The other vote was: Batson, Randall (Libertarian) 154","","The other vote was: Batson, Randall (Libertarian) 154"
"Senate","Kansas","20141104","N/A","RILEY","County","7,779","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","7,182","Orman, Greg","Challenger","488","597","R","46.49","100.00",".00","The other vote was: Batson, Randall (Libertarian) 488","","The other vote was: Batson, Randall (Libertarian) 488"
"Senate","Kansas","20141104","N/A","ROOKS","County","1,510","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","396","Orman, Greg","Challenger","121","1,114","R","19.54","100.00",".00","The other vote was: Batson, Randall (Libertarian) 121","","The other vote was: Batson, Randall (Libertarian) 121"
"Senate","Kansas","20141104","N/A","RUSH","County","888","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","370","Orman, Greg","Challenger","67","518","R","27.92","100.00",".00","The other vote was: Batson, Randall (Libertarian) 67","","The other vote was: Batson, Randall (Libertarian) 67"
"Senate","Kansas","20141104","N/A","RUSSELL","County","1,739","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","704","Orman, Greg","Challenger","131","1,035","R","27.35","100.00",".00","The other vote was: Batson, Randall (Libertarian) 131","","The other vote was: Batson, Randall (Libertarian) 131"
"Senate","Kansas","20141104","N/A","SALINE","County","9,694","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","6,720","Orman, Greg","Challenger","1,015","2,974","R","38.56","100.00",".00","The other vote was: Batson, Randall (Libertarian) 1,015","","The other vote was: Batson, Randall (Libertarian) 1,015"
"Senate","Kansas","20141104","N/A","SCOTT","County","1,363","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","296","Orman, Greg","Challenger","80","1,067","R","17.02","100.00",".00","The other vote was: Batson, Randall (Libertarian) 80","","The other vote was: Batson, Randall (Libertarian) 80"
"Senate","Kansas","20141104","N/A","SEDGWICK","County","72,506","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","62,527","Orman, Greg","Challenger","7,318","9,979","R","43.92","100.00",".00","The other vote was: Batson, Randall (Libertarian) 7,318","","The other vote was: Batson, Randall (Libertarian) 7,318"
"Senate","Kansas","20141104","N/A","SEWARD","County","2,399","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","729","Orman, Greg","Challenger","151","1,670","R","22.23","100.00",".00","The other vote was: Batson, Randall (Libertarian) 151","","The other vote was: Batson, Randall (Libertarian) 151"
"Senate","Kansas","20141104","N/A","SHAWNEE","County","26,566","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","32,770","Orman, Greg","Challenger","2,392","6,204","I","53.09","100.00",".00","The other vote was: Batson, Randall (Libertarian) 2,392","","The other vote was: Batson, Randall (Libertarian) 2,392"
"Senate","Kansas","20141104","N/A","SHERIDAN","County","815","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","200","Orman, Greg","Challenger","36","615","R","19.03","100.00",".00","The other vote was: Batson, Randall (Libertarian) 36","","The other vote was: Batson, Randall (Libertarian) 36"
"Senate","Kansas","20141104","N/A","SHERMAN","County","1,511","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","426","Orman, Greg","Challenger","71","1,085","R","21.22","100.00",".00","The other vote was: Batson, Randall (Libertarian) 71","","The other vote was: Batson, Randall (Libertarian) 71"
"Senate","Kansas","20141104","N/A","SMITH","County","1,272","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","365","Orman, Greg","Challenger","90","907","R","21.13","100.00",".00","The other vote was: Batson, Randall (Libertarian) 90","","The other vote was: Batson, Randall (Libertarian) 90"
"Senate","Kansas","20141104","N/A","STAFFORD","County","1,027","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","421","Orman, Greg","Challenger","72","606","R","27.70","100.00",".00","The other vote was: Batson, Randall (Libertarian) 72","","The other vote was: Batson, Randall (Libertarian) 72"
"Senate","Kansas","20141104","N/A","STANTON","County","560","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","119","Orman, Greg","Challenger","28","441","R","16.83","100.00",".00","The other vote was: Batson, Randall (Libertarian) 28","","The other vote was: Batson, Randall (Libertarian) 28"
"Senate","Kansas","20141104","N/A","STEVENS","County","1,119","Roberts, Pat","Incumbent","N/A","N/A","N/A","Independent","240","Orman, Greg","Challenger","66","879","R","16.84","100.00",".00","The other vote was: Batson, Randall (Libertarian) 66","","The other vote was: Batson, Randall (Libertarian) 66"
