"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Hawaii","19921103","N/A","HAWAII","County","15,130","Reed, Rick","Challenger","27,461","Inouye, Daniel K.","Incumbent","N/A","N/A","N/A","N/A","7,640","12,331","D",".00","35.52","64.48","","",""
"Senate","Hawaii","19921103","N/A","HONOLULU","County","66,094","Reed, Rick","Challenger","148,831","Inouye, Daniel K.","Incumbent","N/A","N/A","N/A","N/A","43,482","82,737","D",".00","30.75","69.25","","",""
"Senate","Hawaii","19921103","N/A","KAUAI","County","4,058","Reed, Rick","Challenger","13,213","Inouye, Daniel K.","Incumbent","N/A","N/A","N/A","N/A","1,331","9,155","D",".00","23.50","76.50","","",""
"Senate","Hawaii","19921103","N/A","MAUI","County","12,646","Reed, Rick","Challenger","18,761","Inouye, Daniel K.","Incumbent","N/A","N/A","N/A","N/A","5,015","6,115","D",".00","40.26","59.74","","",""
"Senate","Idaho","19921103","N/A","ADA","County","67,517","Kempthorne, Dirk","Challenger","42,875","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","24,642","R",".00","61.16","38.84","","",""
"Senate","Idaho","19921103","N/A","ADAMS","County","1,272","Kempthorne, Dirk","Challenger","636","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","636","R",".00","66.67","33.33","","",""
"Senate","Idaho","19921103","N/A","BANNOCK","County","14,465","Kempthorne, Dirk","Challenger","17,953","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","3,488","D",".00","44.62","55.38","","",""
"Senate","Idaho","19921103","N/A","BEAR LAKE","County","1,995","Kempthorne, Dirk","Challenger","862","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,133","R",".00","69.83","30.17","","",""
"Senate","Idaho","19921103","N/A","BENEWAH","County","1,789","Kempthorne, Dirk","Challenger","1,762","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","27","R",".00","50.38","49.62","","",""
"Senate","Idaho","19921103","N/A","BINGHAM","County","8,408","Kempthorne, Dirk","Challenger","7,652","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","756","R",".00","52.35","47.65","","",""
"Senate","Idaho","19921103","N/A","BLAINE","County","3,667","Kempthorne, Dirk","Challenger","4,309","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","642","D",".00","45.98","54.02","","",""
"Senate","Idaho","19921103","N/A","BOISE","County","1,458","Kempthorne, Dirk","Challenger","820","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","638","R",".00","64.00","36.00","","",""
"Senate","Idaho","19921103","N/A","BONNER","County","6,541","Kempthorne, Dirk","Challenger","6,741","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","200","D",".00","49.25","50.75","","",""
"Senate","Idaho","19921103","N/A","BONNEVILLE","County","20,767","Kempthorne, Dirk","Challenger","14,633","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","6,134","R",".00","58.66","41.34","","",""
"Senate","Idaho","19921103","N/A","BOUNDARY","County","2,005","Kempthorne, Dirk","Challenger","1,600","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","405","R",".00","55.62","44.38","","",""
"Senate","Idaho","19921103","N/A","BUTTE","County","708","Kempthorne, Dirk","Challenger","793","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","85","D",".00","47.17","52.83","","",""
"Senate","Idaho","19921103","N/A","CAMAS","County","250","Kempthorne, Dirk","Challenger","232","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","18","R",".00","51.87","48.13","","",""
"Senate","Idaho","19921103","N/A","CANYON","County","26,168","Kempthorne, Dirk","Challenger","11,819","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","14,349","R",".00","68.89","31.11","","",""
"Senate","Idaho","19921103","N/A","CARIBOU","County","1,970","Kempthorne, Dirk","Challenger","1,265","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","705","R",".00","60.90","39.10","","",""
"Senate","Idaho","19921103","N/A","CASSIA","County","3,981","Kempthorne, Dirk","Challenger","3,715","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","266","R",".00","51.73","48.27","","",""
"Senate","Idaho","19921103","N/A","CLARK","County","257","Kempthorne, Dirk","Challenger","162","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","95","R",".00","61.34","38.66","","",""
"Senate","Idaho","19921103","N/A","CLEARWATER","County","1,717","Kempthorne, Dirk","Challenger","1,973","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","256","D",".00","46.53","53.47","","",""
"Senate","Idaho","19921103","N/A","CUSTER","County","1,279","Kempthorne, Dirk","Challenger","843","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","436","R",".00","60.27","39.73","","",""
"Senate","Idaho","19921103","N/A","ELMORE","County","3,982","Kempthorne, Dirk","Challenger","2,474","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,508","R",".00","61.68","38.32","","",""
"Senate","Idaho","19921103","N/A","FRANKLIN","County","2,634","Kempthorne, Dirk","Challenger","1,433","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,201","R",".00","64.77","35.23","","",""
"Senate","Idaho","19921103","N/A","FREMONT","County","2,875","Kempthorne, Dirk","Challenger","2,041","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","834","R",".00","58.48","41.52","","",""
"Senate","Idaho","19921103","N/A","GEM","County","3,611","Kempthorne, Dirk","Challenger","2,216","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,395","R",".00","61.97","38.03","","",""
"Senate","Idaho","19921103","N/A","GOODING","County","2,678","Kempthorne, Dirk","Challenger","2,628","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","50","R",".00","50.47","49.53","","",""
"Senate","Idaho","19921103","N/A","IDAHO","County","3,975","Kempthorne, Dirk","Challenger","2,529","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,446","R",".00","61.12","38.88","","",""
"Senate","Idaho","19921103","N/A","JEFFERSON","County","4,487","Kempthorne, Dirk","Challenger","2,672","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,815","R",".00","62.68","37.32","","",""
"Senate","Idaho","19921103","N/A","JEROME","County","3,297","Kempthorne, Dirk","Challenger","3,199","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","98","R",".00","50.75","49.25","","",""
"Senate","Idaho","19921103","N/A","KOOTENAI","County","20,403","Kempthorne, Dirk","Challenger","15,202","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","5,201","R",".00","57.30","42.70","","",""
"Senate","Idaho","19921103","N/A","LATAH","County","7,905","Kempthorne, Dirk","Challenger","8,317","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","412","D",".00","48.73","51.27","","",""
"Senate","Idaho","19921103","N/A","LEMHI","County","2,328","Kempthorne, Dirk","Challenger","1,272","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,056","R",".00","64.67","35.33","","",""
"Senate","Idaho","19921103","N/A","LEWIS","County","862","Kempthorne, Dirk","Challenger","860","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","2","R",".00","50.06","49.94","","",""
"Senate","Idaho","19921103","N/A","LINCOLN","County","691","Kempthorne, Dirk","Challenger","984","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","293","D",".00","41.25","58.75","","",""
"Senate","Idaho","19921103","N/A","MADISON","County","4,352","Kempthorne, Dirk","Challenger","3,281","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,071","R",".00","57.02","42.98","","",""
"Senate","Idaho","19921103","N/A","MINIDOKA","County","3,387","Kempthorne, Dirk","Challenger","4,125","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","738","D",".00","45.09","54.91","","",""
"Senate","Idaho","19921103","N/A","NEZ PERCE","County","7,851","Kempthorne, Dirk","Challenger","9,049","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,198","D",".00","46.46","53.54","","",""
"Senate","Idaho","19921103","N/A","ONEIDA","County","857","Kempthorne, Dirk","Challenger","899","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","42","D",".00","48.80","51.20","","",""
"Senate","Idaho","19921103","N/A","OWYHEE","County","2,046","Kempthorne, Dirk","Challenger","977","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","1,069","R",".00","67.68","32.32","","",""
"Senate","Idaho","19921103","N/A","PAYETTE","County","4,506","Kempthorne, Dirk","Challenger","2,245","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","2,261","R",".00","66.75","33.25","","",""
"Senate","Idaho","19921103","N/A","POWER","County","1,337","Kempthorne, Dirk","Challenger","1,600","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","N/A","263","D",".00","45.52","54.48","","",""
