"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","Kentucky","20111108","N/A","ADAIR","County","1,877","Williams, David Lynn","Challenger","1,606","Beshear, Steven L.","Incumbent","Independent","193","Galbraith, Gatewood","Challenger","N/A","271","R","5.25","53.89","46.11","","",""
"Governor","Kentucky","20111108","N/A","ALLEN","County","1,540","Williams, David Lynn","Challenger","1,221","Beshear, Steven L.","Incumbent","Independent","133","Galbraith, Gatewood","Challenger","N/A","319","R","4.60","55.78","44.22","","",""
"Governor","Kentucky","20111108","N/A","ANDERSON","County","1,577","Williams, David Lynn","Challenger","3,048","Beshear, Steven L.","Incumbent","Independent","1,443","Galbraith, Gatewood","Challenger","N/A","1,471","D","23.78","34.10","65.90","","",""
"Governor","Kentucky","20111108","N/A","BALLARD","County","773","Williams, David Lynn","Challenger","1,274","Beshear, Steven L.","Incumbent","Independent","112","Galbraith, Gatewood","Challenger","N/A","501","D","5.19","37.76","62.24","","",""
"Governor","Kentucky","20111108","N/A","BARREN","County","3,003","Williams, David Lynn","Challenger","4,425","Beshear, Steven L.","Incumbent","Independent","430","Galbraith, Gatewood","Challenger","N/A","1,422","D","5.47","40.43","59.57","","",""
"Governor","Kentucky","20111108","N/A","BATH","County","417","Williams, David Lynn","Challenger","1,081","Beshear, Steven L.","Incumbent","Independent","346","Galbraith, Gatewood","Challenger","N/A","664","D","18.76","27.84","72.16","","",""
"Governor","Kentucky","20111108","N/A","BELL","County","1,797","Williams, David Lynn","Challenger","1,550","Beshear, Steven L.","Incumbent","Independent","236","Galbraith, Gatewood","Challenger","N/A","247","R","6.59","53.69","46.31","","",""
"Governor","Kentucky","20111108","N/A","BOONE","County","9,160","Williams, David Lynn","Challenger","8,292","Beshear, Steven L.","Incumbent","Independent","655","Galbraith, Gatewood","Challenger","N/A","868","R","3.62","52.49","47.51","","",""
"Governor","Kentucky","20111108","N/A","BOURBON","County","906","Williams, David Lynn","Challenger","2,223","Beshear, Steven L.","Incumbent","Independent","928","Galbraith, Gatewood","Challenger","N/A","1,295","D","22.87","28.95","71.05","","",""
"Governor","Kentucky","20111108","N/A","BOYD","County","2,617","Williams, David Lynn","Challenger","4,879","Beshear, Steven L.","Incumbent","Independent","271","Galbraith, Gatewood","Challenger","N/A","2,262","D","3.49","34.91","65.09","","",""
"Governor","Kentucky","20111108","N/A","BOYLE","County","1,839","Williams, David Lynn","Challenger","3,476","Beshear, Steven L.","Incumbent","Independent","1,012","Galbraith, Gatewood","Challenger","N/A","1,637","D","15.99","34.60","65.40","","",""
"Governor","Kentucky","20111108","N/A","BRACKEN","County","510","Williams, David Lynn","Challenger","758","Beshear, Steven L.","Incumbent","Independent","104","Galbraith, Gatewood","Challenger","N/A","248","D","7.58","40.22","59.78","","",""
"Governor","Kentucky","20111108","N/A","BREATHITT","County","711","Williams, David Lynn","Challenger","1,236","Beshear, Steven L.","Incumbent","Independent","291","Galbraith, Gatewood","Challenger","N/A","525","D","13.00","36.52","63.48","","",""
"Governor","Kentucky","20111108","N/A","BRECKINRIDGE","County","1,495","Williams, David Lynn","Challenger","2,376","Beshear, Steven L.","Incumbent","Independent","187","Galbraith, Gatewood","Challenger","N/A","881","D","4.61","38.62","61.38","","",""
"Governor","Kentucky","20111108","N/A","BULLITT","County","5,656","Williams, David Lynn","Challenger","7,370","Beshear, Steven L.","Incumbent","Independent","781","Galbraith, Gatewood","Challenger","N/A","1,714","D","5.66","43.42","56.58","","",""
"Governor","Kentucky","20111108","N/A","BUTLER","County","1,140","Williams, David Lynn","Challenger","938","Beshear, Steven L.","Incumbent","Independent","94","Galbraith, Gatewood","Challenger","N/A","202","R","4.33","54.86","45.14","","",""
"Governor","Kentucky","20111108","N/A","CALDWELL","County","1,157","Williams, David Lynn","Challenger","2,075","Beshear, Steven L.","Incumbent","Independent","220","Galbraith, Gatewood","Challenger","N/A","918","D","6.37","35.80","64.20","","",""
"Governor","Kentucky","20111108","N/A","CALLOWAY","County","2,567","Williams, David Lynn","Challenger","3,914","Beshear, Steven L.","Incumbent","Independent","283","Galbraith, Gatewood","Challenger","N/A","1,347","D","4.18","39.61","60.39","","",""
"Governor","Kentucky","20111108","N/A","CAMPBELL","County","6,780","Williams, David Lynn","Challenger","8,320","Beshear, Steven L.","Incumbent","Independent","659","Galbraith, Gatewood","Challenger","N/A","1,540","D","4.18","44.90","55.10","","",""
"Governor","Kentucky","20111108","N/A","CARLISLE","County","575","Williams, David Lynn","Challenger","758","Beshear, Steven L.","Incumbent","Independent","65","Galbraith, Gatewood","Challenger","N/A","183","D","4.65","43.14","56.86","","",""
"Governor","Kentucky","20111108","N/A","CARROLL","County","480","Williams, David Lynn","Challenger","1,176","Beshear, Steven L.","Incumbent","Independent","111","Galbraith, Gatewood","Challenger","N/A","696","D","6.28","28.99","71.01","","",""
"Governor","Kentucky","20111108","N/A","CARTER","County","1,216","Williams, David Lynn","Challenger","2,466","Beshear, Steven L.","Incumbent","Independent","178","Galbraith, Gatewood","Challenger","N/A","1,250","D","4.61","33.03","66.97","","",""
"Governor","Kentucky","20111108","N/A","CASEY","County","1,522","Williams, David Lynn","Challenger","1,038","Beshear, Steven L.","Incumbent","Independent","254","Galbraith, Gatewood","Challenger","N/A","484","R","9.03","59.45","40.55","","",""
"Governor","Kentucky","20111108","N/A","CHRISTIAN","County","3,455","Williams, David Lynn","Challenger","3,582","Beshear, Steven L.","Incumbent","Independent","319","Galbraith, Gatewood","Challenger","N/A","127","D","4.34","49.10","50.90","","",""
"Governor","Kentucky","20111108","N/A","CLARK","County","2,255","Williams, David Lynn","Challenger","3,966","Beshear, Steven L.","Incumbent","Independent","1,464","Galbraith, Gatewood","Challenger","N/A","1,711","D","19.05","36.25","63.75","","",""
"Governor","Kentucky","20111108","N/A","CLAY","County","1,602","Williams, David Lynn","Challenger","1,010","Beshear, Steven L.","Incumbent","Independent","245","Galbraith, Gatewood","Challenger","N/A","592","R","8.58","61.33","38.67","","",""
"Governor","Kentucky","20111108","N/A","CLINTON","County","1,540","Williams, David Lynn","Challenger","514","Beshear, Steven L.","Incumbent","Independent","72","Galbraith, Gatewood","Challenger","N/A","1,026","R","3.39","74.98","25.02","","",""
"Governor","Kentucky","20111108","N/A","CRITTENDEN","County","1,020","Williams, David Lynn","Challenger","942","Beshear, Steven L.","Incumbent","Independent","105","Galbraith, Gatewood","Challenger","N/A","78","R","5.08","51.99","48.01","","",""
"Governor","Kentucky","20111108","N/A","CUMBERLAND","County","1,629","Williams, David Lynn","Challenger","374","Beshear, Steven L.","Incumbent","Independent","76","Galbraith, Gatewood","Challenger","N/A","1,255","R","3.66","81.33","18.67","","",""
"Governor","Kentucky","20111108","N/A","DAVIESS","County","7,302","Williams, David Lynn","Challenger","11,579","Beshear, Steven L.","Incumbent","Independent","758","Galbraith, Gatewood","Challenger","N/A","4,277","D","3.86","38.67","61.33","","",""
"Governor","Kentucky","20111108","N/A","EDMONSON","County","1,166","Williams, David Lynn","Challenger","1,067","Beshear, Steven L.","Incumbent","Independent","73","Galbraith, Gatewood","Challenger","N/A","99","R","3.17","52.22","47.78","","",""
"Governor","Kentucky","20111108","N/A","ELLIOTT","County","392","Williams, David Lynn","Challenger","1,460","Beshear, Steven L.","Incumbent","Independent","144","Galbraith, Gatewood","Challenger","N/A","1,068","D","7.21","21.17","78.83","","",""
"Governor","Kentucky","20111108","N/A","ESTILL","County","1,048","Williams, David Lynn","Challenger","1,000","Beshear, Steven L.","Incumbent","Independent","457","Galbraith, Gatewood","Challenger","N/A","48","R","18.24","51.17","48.83","","",""
"Governor","Kentucky","20111108","N/A","FAYETTE","County","14,123","Williams, David Lynn","Challenger","32,948","Beshear, Steven L.","Incumbent","Independent","13,131","Galbraith, Gatewood","Challenger","N/A","18,825","D","21.81","30.00","70.00","","",""
"Governor","Kentucky","20111108","N/A","FLEMING","County","979","Williams, David Lynn","Challenger","1,653","Beshear, Steven L.","Incumbent","Independent","438","Galbraith, Gatewood","Challenger","N/A","674","D","14.27","37.20","62.80","","",""
"Governor","Kentucky","20111108","N/A","FLOYD","County","1,790","Williams, David Lynn","Challenger","4,208","Beshear, Steven L.","Incumbent","Independent","623","Galbraith, Gatewood","Challenger","N/A","2,418","D","9.41","29.84","70.16","","",""
"Governor","Kentucky","20111108","N/A","FRANKLIN","County","2,686","Williams, David Lynn","Challenger","9,896","Beshear, Steven L.","Incumbent","Independent","4,020","Galbraith, Gatewood","Challenger","N/A","5,876","D","24.21","21.35","78.65","","",""
"Governor","Kentucky","20111108","N/A","FULTON","County","454","Williams, David Lynn","Challenger","667","Beshear, Steven L.","Incumbent","Independent","47","Galbraith, Gatewood","Challenger","N/A","213","D","4.02","40.50","59.50","","",""
"Governor","Kentucky","20111108","N/A","GALLATIN","County","403","Williams, David Lynn","Challenger","607","Beshear, Steven L.","Incumbent","Independent","57","Galbraith, Gatewood","Challenger","N/A","204","D","5.34","39.90","60.10","","",""
"Governor","Kentucky","20111108","N/A","GARRARD","County","1,252","Williams, David Lynn","Challenger","1,373","Beshear, Steven L.","Incumbent","Independent","651","Galbraith, Gatewood","Challenger","N/A","121","D","19.87","47.70","52.30","","",""
"Governor","Kentucky","20111108","N/A","GRANT","County","1,422","Williams, David Lynn","Challenger","1,621","Beshear, Steven L.","Incumbent","Independent","201","Galbraith, Gatewood","Challenger","N/A","199","D","6.20","46.73","53.27","","",""
"Governor","Kentucky","20111108","N/A","GRAVES","County","3,158","Williams, David Lynn","Challenger","4,292","Beshear, Steven L.","Incumbent","Independent","446","Galbraith, Gatewood","Challenger","N/A","1,134","D","5.65","42.39","57.61","","",""
"Governor","Kentucky","20111108","N/A","GRAYSON","County","1,891","Williams, David Lynn","Challenger","2,306","Beshear, Steven L.","Incumbent","Independent","234","Galbraith, Gatewood","Challenger","N/A","415","D","5.28","45.06","54.94","","",""
"Governor","Kentucky","20111108","N/A","GREEN","County","1,137","Williams, David Lynn","Challenger","1,213","Beshear, Steven L.","Incumbent","Independent","142","Galbraith, Gatewood","Challenger","N/A","76","D","5.70","48.38","51.62","","",""
"Governor","Kentucky","20111108","N/A","GREENUP","County","2,286","Williams, David Lynn","Challenger","3,895","Beshear, Steven L.","Incumbent","Independent","234","Galbraith, Gatewood","Challenger","N/A","1,609","D","3.65","36.98","63.02","","",""
"Governor","Kentucky","20111108","N/A","HANCOCK","County","600","Williams, David Lynn","Challenger","1,164","Beshear, Steven L.","Incumbent","Independent","92","Galbraith, Gatewood","Challenger","N/A","564","D","4.96","34.01","65.99","","",""
"Governor","Kentucky","20111108","N/A","HARDIN","County","6,885","Williams, David Lynn","Challenger","10,722","Beshear, Steven L.","Incumbent","Independent","937","Galbraith, Gatewood","Challenger","N/A","3,837","D","5.05","39.10","60.90","","",""
"Governor","Kentucky","20111108","N/A","HARLAN","County","1,621","Williams, David Lynn","Challenger","1,712","Beshear, Steven L.","Incumbent","Independent","296","Galbraith, Gatewood","Challenger","N/A","91","D","8.16","48.63","51.37","","",""
"Governor","Kentucky","20111108","N/A","HARRISON","County","1,158","Williams, David Lynn","Challenger","1,982","Beshear, Steven L.","Incumbent","Independent","736","Galbraith, Gatewood","Challenger","N/A","824","D","18.99","36.88","63.12","","",""
"Governor","Kentucky","20111108","N/A","HART","County","1,122","Williams, David Lynn","Challenger","1,909","Beshear, Steven L.","Incumbent","Independent","167","Galbraith, Gatewood","Challenger","N/A","787","D","5.22","37.02","62.98","","",""
"Governor","Kentucky","20111108","N/A","HENDERSON","County","2,326","Williams, David Lynn","Challenger","5,593","Beshear, Steven L.","Incumbent","Independent","222","Galbraith, Gatewood","Challenger","N/A","3,267","D","2.73","29.37","70.63","","",""
"Governor","Kentucky","20111108","N/A","HENRY","County","1,185","Williams, David Lynn","Challenger","2,338","Beshear, Steven L.","Incumbent","Independent","452","Galbraith, Gatewood","Challenger","N/A","1,153","D","11.37","33.64","66.36","","",""
"Governor","Kentucky","20111108","N/A","HICKMAN","County","450","Williams, David Lynn","Challenger","682","Beshear, Steven L.","Incumbent","Independent","51","Galbraith, Gatewood","Challenger","N/A","232","D","4.31","39.75","60.25","","",""
"Governor","Kentucky","20111108","N/A","HOPKINS","County","2,666","Williams, David Lynn","Challenger","6,084","Beshear, Steven L.","Incumbent","Independent","354","Galbraith, Gatewood","Challenger","N/A","3,418","D","3.89","30.47","69.53","","",""
"Governor","Kentucky","20111108","N/A","JACKSON","County","1,404","Williams, David Lynn","Challenger","537","Beshear, Steven L.","Incumbent","Independent","211","Galbraith, Gatewood","Challenger","N/A","867","R","9.80","72.33","27.67","","",""
"Governor","Kentucky","20111108","N/A","JEFFERSON","County","44,192","Williams, David Lynn","Challenger","107,871","Beshear, Steven L.","Incumbent","Independent","9,048","Galbraith, Gatewood","Challenger","N/A","63,679","D","5.62","29.06","70.94","","",""
