"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","New Jersey","20051108","N/A","ATLANTIC","County","28,004","Forrester, Doug","Challenger","34,539","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","2,238","6,535","D",".00","44.78","55.22","","",""
"Governor","New Jersey","20051108","N/A","BERGEN","County","108,017","Forrester, Doug","Challenger","142,319","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","5,683","34,302","D",".00","43.15","56.85","","",""
"Governor","New Jersey","20051108","N/A","BURLINGTON","County","57,908","Forrester, Doug","Challenger","64,421","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","5,203","6,513","D",".00","47.34","52.66","","",""
"Governor","New Jersey","20051108","N/A","CAMDEN","County","45,079","Forrester, Doug","Challenger","76,955","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","5,458","31,876","D",".00","36.94","63.06","","",""
"Governor","New Jersey","20051108","N/A","CAPE MAY","County","16,179","Forrester, Doug","Challenger","14,375","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","1,243","1,804","R",".00","52.95","47.05","","",""
"Governor","New Jersey","20051108","N/A","CUMBERLAND","County","12,692","Forrester, Doug","Challenger","18,580","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","1,231","5,888","D",".00","40.59","59.41","","",""
"Governor","New Jersey","20051108","N/A","ESSEX","County","45,789","Forrester, Doug","Challenger","131,312","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","3,456","85,523","D",".00","25.85","74.15","","",""
"Governor","New Jersey","20051108","N/A","GLOUCESTER","County","33,225","Forrester, Doug","Challenger","41,128","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","3,004","7,903","D",".00","44.69","55.31","","",""
"Governor","New Jersey","20051108","N/A","HUDSON","County","25,769","Forrester, Doug","Challenger","87,409","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","2,691","61,640","D",".00","22.77","77.23","","",""
"Governor","New Jersey","20051108","N/A","HUNTERDON","County","27,521","Forrester, Doug","Challenger","15,004","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","2,179","12,517","R",".00","64.72","35.28","","",""
"Governor","New Jersey","20051108","N/A","MERCER","County","38,871","Forrester, Doug","Challenger","56,592","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","3,596","17,721","D",".00","40.72","59.28","","",""
"Governor","New Jersey","20051108","N/A","MIDDLESEX","County","75,021","Forrester, Doug","Challenger","107,176","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","9,085","32,155","D",".00","41.18","58.82","","",""
"Governor","New Jersey","20051108","N/A","MONMOUTH","County","101,085","Forrester, Doug","Challenger","85,187","Corzine, Jon S.","Challenger","N/A","N/A","N/A","N/A","8,376","15,898","R",".00","54.27","45.73","","",""
