"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","New Jersey","1997","N/A","ATLANTIC","County","31,364","Whitman, Christine T.","Incumbent","29,091","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","5,791","2,273","R",".00","51.88","48.12","","",""
"Governor","New Jersey","1997","N/A","BERGEN","County","148,934","Whitman, Christine T.","Incumbent","118,834","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","11,903","30,100","R",".00","55.62","44.38","","",""
"Governor","New Jersey","1997","N/A","BURLINGTON","County","55,523","Whitman, Christine T.","Incumbent","60,690","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","11,485","5,167","D",".00","47.78","52.22","","",""
"Governor","New Jersey","1997","N/A","CAMDEN","County","51,643","Whitman, Christine T.","Incumbent","82,028","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","10,933","30,385","D",".00","38.63","61.37","","",""
"Governor","New Jersey","1997","N/A","CAPE MAY","County","18,227","Whitman, Christine T.","Incumbent","15,395","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","3,159","2,832","R",".00","54.21","45.79","","",""
"Governor","New Jersey","1997","N/A","CUMBERLAND","County","13,651","Whitman, Christine T.","Incumbent","19,977","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","3,729","6,326","D",".00","40.59","59.41","","",""
"Governor","New Jersey","1997","N/A","ESSEX","County","69,470","Whitman, Christine T.","Incumbent","120,429","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","6,778","50,959","D",".00","36.58","63.42","","",""
"Governor","New Jersey","1997","N/A","GLOUCESTER","County","30,314","Whitman, Christine T.","Incumbent","41,082","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","7,519","10,768","D",".00","42.46","57.54","","",""
"Governor","New Jersey","1997","N/A","HUDSON","County","47,468","Whitman, Christine T.","Incumbent","80,526","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","5,394","33,058","D",".00","37.09","62.91","","",""
"Governor","New Jersey","1997","N/A","HUNTERDON","County","24,465","Whitman, Christine T.","Incumbent","10,983","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","5,698","13,482","R",".00","69.02","30.98","","",""
"Governor","New Jersey","1997","N/A","MERCER","County","44,056","Whitman, Christine T.","Incumbent","54,977","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","8,905","10,921","D",".00","44.49","55.51","","",""
"Governor","New Jersey","1997","N/A","MIDDLESEX","County","83,149","Whitman, Christine T.","Incumbent","110,354","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","17,911","27,205","D",".00","42.97","57.03","","",""
"Governor","New Jersey","1997","N/A","MONMOUTH","County","105,535","Whitman, Christine T.","Incumbent","74,098","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","16,189","31,437","R",".00","58.75","41.25","","",""
"Governor","New Jersey","1997","N/A","MORRIS","County","97,414","Whitman, Christine T.","Incumbent","41,296","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","10,252","56,118","R",".00","70.23","29.77","","",""
"Governor","New Jersey","1997","N/A","OCEAN","County","84,897","Whitman, Christine T.","Incumbent","57,944","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","15,076","26,953","R",".00","59.43","40.57","","",""
"Governor","New Jersey","1997","N/A","PASSAIC","County","55,541","Whitman, Christine T.","Incumbent","60,256","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","6,966","4,715","D",".00","47.96","52.04","","",""
"Governor","New Jersey","1997","N/A","SALEM","County","10,686","Whitman, Christine T.","Incumbent","8,790","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","1,950","1,896","R",".00","54.87","45.13","","",""
"Governor","New Jersey","1997","N/A","SOMERSET","County","51,465","Whitman, Christine T.","Incumbent","29,089","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","9,154","22,376","R",".00","63.89","36.11","","",""
"Governor","New Jersey","1997","N/A","SUSSEX","County","25,458","Whitman, Christine T.","Incumbent","11,331","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","5,332","14,127","R",".00","69.20","30.80","","",""
"Governor","New Jersey","1997","N/A","UNION","County","68,721","Whitman, Christine T.","Incumbent","69,673","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","9,065","952","D",".00","49.66","50.34","","",""
"Governor","New Jersey","1997","N/A","WARREN","County","15,413","Whitman, Christine T.","Incumbent","11,125","McGreevey, James","Challenger","N/A","N/A","N/A","N/A","3,793","4,288","R",".00","58.08","41.92","","",""
"Governor","Virginia","19971104","N/A","ACCOMACK","County","4,529","Gilmore, James S. III","Challenger","2,511","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","234","2,018","R",".00","64.33","35.67","","",""
"Governor","Virginia","19971104","N/A","ALBEMARLE","County","13,287","Gilmore, James S. III","Challenger","10,784","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","345","2,503","R",".00","55.20","44.80","","",""
"Governor","Virginia","19971104","N/A","ALLEGHANY","County","2,337","Gilmore, James S. III","Challenger","1,708","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","72","629","R",".00","57.78","42.22","","",""
"Governor","Virginia","19971104","N/A","AMELIA","County","1,947","Gilmore, James S. III","Challenger","1,101","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","75","846","R",".00","63.88","36.12","","",""
"Governor","Virginia","19971104","N/A","AMHERST","County","4,571","Gilmore, James S. III","Challenger","3,400","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","131","1,171","R",".00","57.35","42.65","","",""
"Governor","Virginia","19971104","N/A","APPOMATTOX","County","2,177","Gilmore, James S. III","Challenger","1,707","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","76","470","R",".00","56.05","43.95","","",""
"Governor","Virginia","19971104","N/A","ARLINGTON","County","18,252","Gilmore, James S. III","Challenger","30,736","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","592","12,484","D",".00","37.26","62.74","","",""
"Governor","Virginia","19971104","N/A","AUGUSTA","County","11,789","Gilmore, James S. III","Challenger","4,416","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","214","7,373","R",".00","72.75","27.25","","",""
"Governor","Virginia","19971104","N/A","BATH","County","807","Gilmore, James S. III","Challenger","632","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","39","175","R",".00","56.08","43.92","","",""
"Governor","Virginia","19971104","N/A","BEDFORD","County","10,989","Gilmore, James S. III","Challenger","5,300","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","304","5,689","R",".00","67.46","32.54","","",""
"Governor","Virginia","19971104","N/A","BLAND","County","1,180","Gilmore, James S. III","Challenger","564","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","35","616","R",".00","67.66","32.34","","",""
"Governor","Virginia","19971104","N/A","BOTETOURT","County","6,378","Gilmore, James S. III","Challenger","3,136","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","148","3,242","R",".00","67.04","32.96","","",""
"Governor","Virginia","19971104","N/A","BRUNSWICK","County","1,946","Gilmore, James S. III","Challenger","2,220","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","113","274","D",".00","46.71","53.29","","",""
"Governor","Virginia","19971104","N/A","BUCHANAN","County","2,941","Gilmore, James S. III","Challenger","3,120","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","130","179","D",".00","48.52","51.48","","",""
"Governor","Virginia","19971104","N/A","BUCKINGHAM","County","1,799","Gilmore, James S. III","Challenger","1,548","Beyer, Donald S. Jr.","Challenger","N/A","N/A","N/A","N/A","89","251","R",".00","53.75","46.25","","",""
