"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","Idaho","19981103","N/A","ADA","County","60,189","Kempthorne, Dirk","Challenger","29,743","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","2,577","30,446","R",".00","66.93","33.07","","",""
"Governor","Idaho","19981103","N/A","ADAMS","County","1,237","Kempthorne, Dirk","Challenger","379","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","59","858","R",".00","76.55","23.45","","",""
"Governor","Idaho","19981103","N/A","BANNOCK","County","13,155","Kempthorne, Dirk","Challenger","9,535","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","556","3,620","R",".00","57.98","42.02","","",""
"Governor","Idaho","19981103","N/A","BEAR LAKE","County","1,497","Kempthorne, Dirk","Challenger","484","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","75","1,013","R",".00","75.57","24.43","","",""
"Governor","Idaho","19981103","N/A","BENEWAH","County","1,987","Kempthorne, Dirk","Challenger","768","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","115","1,219","R",".00","72.12","27.88","","",""
"Governor","Idaho","19981103","N/A","BINGHAM","County","8,501","Kempthorne, Dirk","Challenger","3,006","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","257","5,495","R",".00","73.88","26.12","","",""
"Governor","Idaho","19981103","N/A","BLAINE","County","2,528","Kempthorne, Dirk","Challenger","2,827","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","168","299","D",".00","47.21","52.79","","",""
"Governor","Idaho","19981103","N/A","BOISE","County","1,530","Kempthorne, Dirk","Challenger","650","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","109","880","R",".00","70.18","29.82","","",""
"Governor","Idaho","19981103","N/A","BONNER","County","6,743","Kempthorne, Dirk","Challenger","3,875","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","448","2,868","R",".00","63.51","36.49","","",""
"Governor","Idaho","19981103","N/A","BONNEVILLE","County","19,181","Kempthorne, Dirk","Challenger","5,904","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","472","13,277","R",".00","76.46","23.54","","",""
"Governor","Idaho","19981103","N/A","BOUNDARY","County","2,032","Kempthorne, Dirk","Challenger","833","Huntley, Robert C.","Challenger","N/A","N/A","N/A","N/A","124","1,199","R",".00","70.92","29.08","","",""
