"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","Washington","19921103","N/A","ADAMS","County","2,807","Eikenberry, Ken","Challenger","1,750","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","1,057","R",".00","61.60","38.40","","",""
"Governor","Washington","19921103","N/A","ASOTIN","County","4,035","Eikenberry, Ken","Challenger","3,436","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","599","R",".00","54.01","45.99","","",""
"Governor","Washington","19921103","N/A","BENTON","County","29,614","Eikenberry, Ken","Challenger","21,872","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","7,742","R",".00","57.52","42.48","","",""
"Governor","Washington","19921103","N/A","CHELAN","County","14,379","Eikenberry, Ken","Challenger","8,666","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","5,713","R",".00","62.40","37.60","","",""
"Governor","Washington","19921103","N/A","CLALLAM","County","16,330","Eikenberry, Ken","Challenger","12,049","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","4,281","R",".00","57.54","42.46","","",""
"Governor","Washington","19921103","N/A","CLARK","County","55,780","Eikenberry, Ken","Challenger","48,292","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","7,488","R",".00","53.60","46.40","","",""
"Governor","Washington","19921103","N/A","COLUMBIA","County","1,313","Eikenberry, Ken","Challenger","599","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","714","R",".00","68.67","31.33","","",""
"Governor","Washington","19921103","N/A","COWLITZ","County","17,381","Eikenberry, Ken","Challenger","16,677","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","704","R",".00","51.03","48.97","","",""
"Governor","Washington","19921103","N/A","DOUGLAS","County","6,785","Eikenberry, Ken","Challenger","4,139","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,646","R",".00","62.11","37.89","","",""
"Governor","Washington","19921103","N/A","FERRY","County","1,459","Eikenberry, Ken","Challenger","1,062","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","397","R",".00","57.87","42.13","","",""
"Governor","Washington","19921103","N/A","FRANKLIN","County","6,531","Eikenberry, Ken","Challenger","5,474","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","1,057","R",".00","54.40","45.60","","",""
"Governor","Washington","19921103","N/A","GARFIELD","County","878","Eikenberry, Ken","Challenger","426","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","452","R",".00","67.33","32.67","","",""
"Governor","Washington","19921103","N/A","GRANT","County","13,688","Eikenberry, Ken","Challenger","7,991","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","5,697","R",".00","63.14","36.86","","",""
"Governor","Washington","19921103","N/A","GRAYS HARBOR","County","12,060","Eikenberry, Ken","Challenger","14,986","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,926","D",".00","44.59","55.41","","",""
"Governor","Washington","19921103","N/A","ISLAND","County","14,704","Eikenberry, Ken","Challenger","12,429","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,275","R",".00","54.19","45.81","","",""
"Governor","Washington","19921103","N/A","JEFFERSON","County","5,820","Eikenberry, Ken","Challenger","7,047","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","1,227","D",".00","45.23","54.77","","",""
"Governor","Washington","19921103","N/A","KING","County","305,326","Eikenberry, Ken","Challenger","466,506","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","161,180","D",".00","39.56","60.44","","",""
"Governor","Washington","19921103","N/A","KITSAP","County","44,852","Eikenberry, Ken","Challenger","42,562","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,290","R",".00","51.31","48.69","","",""
"Governor","Washington","19921103","N/A","KITTITAS","County","5,978","Eikenberry, Ken","Challenger","6,232","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","254","D",".00","48.96","51.04","","",""
"Governor","Washington","19921103","N/A","KLICKITAT","County","3,752","Eikenberry, Ken","Challenger","2,883","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","869","R",".00","56.55","43.45","","",""
"Governor","Washington","19921103","N/A","LEWIS","County","19,003","Eikenberry, Ken","Challenger","7,938","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","11,065","R",".00","70.54","29.46","","",""
"Governor","Washington","19921103","N/A","LINCOLN","County","3,223","Eikenberry, Ken","Challenger","1,717","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","1,506","R",".00","65.24","34.76","","",""
"Governor","Washington","19921103","N/A","MASON","County","10,111","Eikenberry, Ken","Challenger","9,548","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","563","R",".00","51.43","48.57","","",""
"Governor","Washington","19921103","N/A","OKANOGAN","County","7,712","Eikenberry, Ken","Challenger","5,139","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,573","R",".00","60.01","39.99","","",""
"Governor","Washington","19921103","N/A","PACIFIC","County","4,254","Eikenberry, Ken","Challenger","4,933","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","679","D",".00","46.30","53.70","","",""
"Governor","Washington","19921103","N/A","PEND OREILLE","County","2,726","Eikenberry, Ken","Challenger","1,919","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","807","R",".00","58.69","41.31","","",""
"Governor","Washington","19921103","N/A","PIERCE","County","117,623","Eikenberry, Ken","Challenger","120,968","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","3,345","D",".00","49.30","50.70","","",""
"Governor","Washington","19921103","N/A","SAN JUAN","County","3,123","Eikenberry, Ken","Challenger","3,758","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","635","D",".00","45.39","54.61","","",""
"Governor","Washington","19921103","N/A","SKAGIT","County","21,560","Eikenberry, Ken","Challenger","18,784","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","2,776","R",".00","53.44","46.56","","",""
"Governor","Washington","19921103","N/A","SKAMANIA","County","1,883","Eikenberry, Ken","Challenger","1,657","Lowry, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","226","R",".00","53.19","46.81","","",""
