"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","West Virginia","20001107","N/A","BARBOUR","County","2,900","Underwood, Cecil H.","Incumbent","3,052","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","119","152","D","0","48.72","51.28",NA,NA,NA
"Governor","West Virginia","20001107","N/A","BERKELEY","County","12,221","Underwood, Cecil H.","Incumbent","10,045","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","667","2,176","R","0","54.89","45.11",NA,NA,NA
"Governor","West Virginia","20001107","N/A","BOONE","County","2,865","Underwood, Cecil H.","Incumbent","6,193","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","136","3,328","D","0","31.63","68.37",NA,NA,NA
"Governor","West Virginia","20001107","N/A","BRAXTON","County","1,848","Underwood, Cecil H.","Incumbent","3,419","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","55","1,571","D","0","35.09","64.91",NA,NA,NA
"Governor","West Virginia","20001107","N/A","BROOKE","County","4,317","Underwood, Cecil H.","Incumbent","4,908","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","207","591","D","0","46.8","53.2",NA,NA,NA
"Governor","West Virginia","20001107","N/A","CABELL","County","15,661","Underwood, Cecil H.","Incumbent","15,190","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","1,375","471","R","0","50.76","49.24",NA,NA,NA
"Governor","West Virginia","20001107","N/A","CALHOUN","County","1,124","Underwood, Cecil H.","Incumbent","1,411","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","97","287","D","0","44.34","55.66",NA,NA,NA
"Governor","West Virginia","20001107","N/A","CLAY","County","1,420","Underwood, Cecil H.","Incumbent","2,115","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","84","695","D","0","40.17","59.83",NA,NA,NA
"Governor","West Virginia","20001107","N/A","DODDRIDGE","County","1,878","Underwood, Cecil H.","Incumbent","906","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","61","972","R","0","67.46","32.54",NA,NA,NA
"Governor","West Virginia","20001107","N/A","FAYETTE","County","5,520","Underwood, Cecil H.","Incumbent","8,746","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","408","3,226","D","0","38.69","61.31",NA,NA,NA
"Governor","West Virginia","20001107","N/A","GILMER","County","1,231","Underwood, Cecil H.","Incumbent","1,418","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","95","187","D","0","46.47","53.53",NA,NA,NA
"Governor","West Virginia","20001107","N/A","GRANT","County","3,453","Underwood, Cecil H.","Incumbent","957","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","60","2,496","R","0","78.3","21.7",NA,NA,NA
"Governor","West Virginia","20001107","N/A","GREENBRIER","County","6,443","Underwood, Cecil H.","Incumbent","5,896","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","467","547","R","0","52.22","47.78",NA,NA,NA
"Governor","West Virginia","20001107","N/A","HAMPSHIRE","County","3,648","Underwood, Cecil H.","Incumbent","2,245","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","179","1,403","R","0","61.9","38.1",NA,NA,NA
"Governor","West Virginia","20001107","N/A","HANCOCK","County","5,660","Underwood, Cecil H.","Incumbent","6,926","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","245","1,266","D","0","44.97","55.03",NA,NA,NA
"Governor","West Virginia","20001107","N/A","HARDY","County","2,991","Underwood, Cecil H.","Incumbent","1,377","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","76","1,614","R","0","68.48","31.52",NA,NA,NA
"Governor","West Virginia","20001107","N/A","HARRISON","County","11,606","Underwood, Cecil H.","Incumbent","14,417","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","562","2,811","D","0","44.6","55.4",NA,NA,NA
"Governor","West Virginia","20001107","N/A","JACKSON","County","5,157","Underwood, Cecil H.","Incumbent","6,155","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","230","998","D","0","45.59","54.41",NA,NA,NA
"Governor","West Virginia","20001107","N/A","JEFFERSON","County","6,598","Underwood, Cecil H.","Incumbent","6,772","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","851","174","D","0","49.35","50.65",NA,NA,NA
"Governor","West Virginia","20001107","N/A","KANAWHA","County","30,571","Underwood, Cecil H.","Incumbent","43,312","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","2,726","12,741","D","0","41.38","58.62",NA,NA,NA
"Governor","West Virginia","20001107","N/A","LEWIS","County","2,686","Underwood, Cecil H.","Incumbent","3,368","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","113","682","D","0","44.37","55.63",NA,NA,NA
"Governor","West Virginia","20001107","N/A","LINCOLN","County","2,841","Underwood, Cecil H.","Incumbent","4,498","Wise, Robert Ellsworth","Challenger","N/A","N/A","N/A","N/A","156","1,657","D","0","38.71","61.29",NA,NA,NA
